1,Age,Gender,Education,Country,Ethnicity,NScore,EScore,OScore,AScore,CScore,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,LSD,Meth,Mushrooms,Nicotine
1396,25-34,Female,E7,UK,White,40,39,46,48,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1397,25-34,Female,E8,UK,White,52,37,37,52,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1398,18-24,Female,E7,UK,White,30,43,52,53,46,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
1399,18-24,Male,E5,UK,White,28,47,46,51,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1400,25-34,Female,E7,UK,White,44,34,42,40,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1401,25-34,Female,E8,UK,White,46,46,39,39,41,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1402,25-34,Female,E7,UK,White,42,41,47,51,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1403,25-34,Female,E7,UK,White,45,40,52,49,38,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1404,25-34,Female,E7,UK,White,40,40,38,44,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1405,18-24,Female,E7,UK,White,16,41,33,58,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1406,25-34,Female,E9,UK,Mixed-White/Black,51,48,50,45,36,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
1407,25-34,Female,E7,UK,White,38,36,35,46,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1408,25-34,Female,E8,UK,White,28,45,54,51,45,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
1409,25-34,Male,E8,UK,White,49,31,42,46,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1410,25-34,Female,E9,UK,White,18,33,41,44,38,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1411,25-34,Female,E7,UK,White,30,37,50,52,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1412,25-34,Female,E7,USA,White,40,38,55,41,51,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1413,25-34,Female,E8,UK,White,46,45,54,43,44,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1414,25-34,Female,E7,UK,White,46,35,44,38,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1415,25-34,Female,E9,UK,White,32,54,55,47,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1416,18-24,Male,E2,UK,White,53,30,45,31,29,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1
1417,18-24,Male,E5,Australia,White,25,32,40,45,44,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1418,18-24,Female,E7,UK,Asian,45,35,41,45,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1419,25-34,Female,E8,Republic of Ireland,White,34,38,37,54,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1420,18-24,Male,E5,USA,White,32,45,55,47,42,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1
1421,25-34,Male,E5,USA,White,44,37,50,38,38,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1422,25-34,Male,E5,USA,White,34,43,51,39,44,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
1423,45-54,Male,E1,Republic of Ireland,White,35,33,46,50,34,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1424,18-24,Male,E7,USA,White,28,51,56,46,40,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1425,25-34,Male,E5,UK,White,42,36,44,40,33,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1426,25-34,Female,E7,USA,White,33,44,54,48,46,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1
1427,35-44,Male,E6,UK,Black,39,42,45,42,42,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1428,18-24,Female,E6,UK,Other,36,40,45,45,53,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1429,18-24,Male,E5,USA,White,27,51,50,34,49,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1430,18-24,Female,E5,USA,White,43,38,41,46,35,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1431,18-24,Male,E5,USA,White,33,49,55,39,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1432,18-24,Female,E5,USA,White,48,47,42,28,37,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
1433,45-54,Female,E9,UK,White,26,31,41,40,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1434,25-34,Female,E8,UK,Mixed-White/Black,39,33,42,58,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1435,25-34,Female,E8,UK,White,40,30,38,47,44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1436,55-64,Female,E8,UK,White,28,40,47,45,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1437,55-64,Female,E6,UK,White,28,36,48,45,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1438,18-24,Male,E2,USA,White,48,37,48,46,41,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
1439,18-24,Male,E5,USA,White,20,47,51,37,49,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
1440,18-24,Male,E5,Other,White,29,44,46,35,36,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1
1441,35-44,Female,E8,UK,White,34,40,40,48,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1442,45-54,Female,E8,UK,White,25,39,47,52,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1443,25-34,Female,E8,UK,White,46,33,41,51,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1444,35-44,Female,E9,UK,White,31,46,51,49,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1445,35-44,Female,E8,UK,White,29,37,38,54,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1446,45-54,Female,E8,UK,White,23,41,48,49,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1447,25-34,Female,E8,UK,White,29,46,48,50,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1448,25-34,Female,E8,UK,White,36,44,38,39,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1449,25-34,Female,E7,USA,Black,25,49,50,51,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1450,18-24,Female,E8,UK,Asian,30,41,40,47,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1451,25-34,Female,E8,UK,White,26,47,52,36,51,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1452,25-34,Female,E9,UK,White,26,36,46,50,53,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1453,18-24,Male,E5,USA,White,40,37,58,30,55,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1
1454,18-24,Female,E7,UK,White,39,41,35,46,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1455,25-34,Female,E9,UK,White,31,40,45,48,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1456,18-24,Male,E6,USA,White,43,35,55,55,39,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1457,45-54,Female,E8,UK,White,19,44,47,52,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1458,25-34,Female,E9,UK,White,41,32,43,54,45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1459,25-34,Female,E7,UK,White,24,36,45,46,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1460,18-24,Female,E7,UK,White,27,45,46,50,37,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1461,35-44,Female,E9,UK,White,19,50,47,44,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1462,55-64,Male,E8,UK,White,37,44,52,45,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1463,25-34,Male,E8,UK,White,37,41,43,46,43,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
1464,18-24,Male,E5,USA,White,25,45,52,49,45,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
1465,25-34,Male,E8,UK,White,14,48,42,48,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1466,25-34,Female,E5,USA,Mixed-Black/Asian,43,36,44,37,41,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1467,18-24,Female,E7,USA,White,30,42,51,42,46,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1468,55-64,Female,E7,USA,White,20,45,52,53,48,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1469,25-34,Female,E8,UK,White,34,34,37,51,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1470,18-24,Female,E7,UK,White,39,40,46,48,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1471,65+,Male,E7,UK,White,20,39,42,57,45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1472,55-64,Male,E8,UK,White,28,38,48,45,51,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1473,18-24,Male,E5,USA,White,34,43,45,36,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1474,25-34,Female,E8,USA,White,33,42,52,46,43,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1475,45-54,Male,E5,Canada,Other,46,35,40,35,47,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1476,25-34,Female,E5,USA,White,57,26,42,27,24,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1477,25-34,Male,E6,Canada,White,32,37,45,40,43,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
1478,18-24,Male,E5,USA,White,40,35,46,41,32,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1479,18-24,Male,E5,USA,White,27,49,56,43,38,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1480,35-44,Female,E6,USA,White,35,36,31,43,40,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1481,25-34,Female,E5,USA,Other,49,42,51,49,43,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1
1482,45-54,Female,E7,USA,White,51,22,47,43,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1483,45-54,Female,E9,UK,White,27,40,47,44,47,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1484,25-34,Female,E7,UK,White,33,43,51,53,41,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1
1485,35-44,Male,E6,USA,White,41,32,43,44,33,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1486,25-34,Female,E9,UK,White,26,49,40,49,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1487,18-24,Male,E5,Other,White,25,47,54,32,37,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1488,25-34,Female,E7,UK,White,35,38,37,43,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1489,18-24,Male,E7,Australia,White,43,40,45,36,46,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1490,25-34,Female,E5,USA,White,31,37,45,31,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1491,25-34,Female,E9,UK,White,49,35,42,33,49,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1492,18-24,Female,E8,UK,White,35,47,36,40,36,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1493,18-24,Male,E5,USA,White,50,36,41,40,30,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1
1494,45-54,Male,E5,USA,White,34,38,50,44,40,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1495,18-24,Male,E5,USA,White,55,33,43,41,29,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
1496,18-24,Male,E5,UK,White,45,16,43,33,28,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1497,18-24,Male,E5,UK,White,28,33,46,39,39,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1498,25-34,Male,E8,Other,White,25,41,48,37,35,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0
1499,45-54,Female,E1,USA,White,42,39,43,40,34,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1500,45-54,Male,E7,USA,White,26,46,49,43,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1501,25-34,Male,E9,USA,Other,32,43,46,39,42,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1502,18-24,Female,E5,USA,White,42,41,50,29,42,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
1503,18-24,Male,E7,USA,White,40,26,52,42,38,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1504,25-34,Male,E7,USA,White,31,43,55,41,39,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
1505,18-24,Female,E7,USA,Mixed-White/Asian,31,40,44,44,38,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
1506,35-44,Female,E6,USA,White,52,19,48,51,36,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1507,45-54,Female,E9,UK,White,36,50,53,47,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1508,18-24,Female,E2,UK,White,59,21,53,38,25,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1509,18-24,Female,E7,UK,White,46,35,52,31,39,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
1510,25-34,Female,E6,USA,White,43,31,51,47,42,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1511,25-34,Male,E5,USA,White,45,24,45,40,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1512,18-24,Male,E7,USA,White,43,34,56,44,32,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1
1513,18-24,Male,E1,USA,White,56,35,48,39,41,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
1514,18-24,Male,E5,USA,Mixed-White/Asian,34,36,40,39,38,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1515,25-34,Male,E4,USA,White,48,22,48,41,27,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1
1516,18-24,Male,E5,USA,White,46,37,46,34,33,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1517,18-24,Male,E4,USA,White,28,52,56,36,39,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1
1518,45-54,Male,E9,USA,White,42,30,55,37,38,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
1519,18-24,Male,E6,USA,White,36,28,57,37,43,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
1521,18-24,Male,E5,Other,White,49,38,45,42,32,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1522,18-24,Male,E6,USA,White,49,28,53,37,31,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
1523,25-34,Male,E6,USA,White,35,19,54,52,45,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1524,18-24,Male,E5,USA,White,44,53,57,44,37,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1525,18-24,Male,E4,USA,White,51,23,54,46,31,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1526,18-24,Male,E2,Australia,White,44,48,48,35,35,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1527,18-24,Male,E4,USA,White,41,48,54,40,38,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
1528,18-24,Male,E5,USA,White,45,40,53,35,30,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
1529,18-24,Female,E7,UK,White,20,52,50,33,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1530,18-24,Male,E5,USA,White,22,46,56,43,41,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
1531,18-24,Male,E1,New Zealand,White,25,33,53,51,38,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
1532,25-34,Female,E7,USA,Other,34,46,54,48,40,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
1533,18-24,Male,E5,USA,White,46,27,50,42,22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1534,18-24,Male,E5,USA,Other,27,48,43,39,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1535,25-34,Male,E4,Australia,White,36,42,39,45,37,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
1536,35-44,Female,E5,Republic of Ireland,White,39,40,40,39,38,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1
1538,18-24,Female,E5,USA,White,37,33,38,46,33,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1539,18-24,Female,E5,USA,Other,36,51,42,40,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1540,18-24,Male,E5,USA,White,47,35,52,49,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1541,18-24,Female,E5,USA,White,42,39,57,52,43,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1542,18-24,Male,E5,USA,White,22,48,39,46,48,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
1543,25-34,Male,E5,USA,White,44,18,48,34,26,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
1544,18-24,Male,E5,UK,White,34,37,41,38,29,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1545,18-24,Male,E5,USA,White,44,45,52,47,36,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
1546,18-24,Female,E5,USA,White,46,33,52,44,41,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1547,18-24,Male,E4,USA,Other,33,26,48,39,33,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1548,18-24,Female,E5,USA,White,50,41,52,43,46,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1549,25-34,Male,E7,UK,White,25,36,34,45,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1550,25-34,Female,E8,UK,White,29,33,50,45,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1551,25-34,Female,E6,UK,White,31,40,38,45,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1552,55-64,Female,E6,UK,White,40,29,33,37,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1553,45-54,Female,E5,UK,White,34,33,37,39,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1554,45-54,Female,E6,UK,White,30,36,37,49,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1555,18-24,Male,E5,UK,White,35,22,40,31,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1556,25-34,Male,E8,UK,White,22,47,46,43,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1557,18-24,Female,E8,UK,White,39,45,39,45,44,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1558,25-34,Female,E5,UK,White,24,50,42,53,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1559,55-64,Female,E7,UK,White,20,50,49,48,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1560,18-24,Female,E7,UK,Mixed-White/Black,27,39,40,38,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1561,25-34,Female,E8,UK,Asian,43,41,41,37,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1562,35-44,Female,E7,UK,White,42,29,44,45,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1563,45-54,Female,E1,UK,White,38,38,37,39,40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1564,35-44,Male,E6,UK,White,43,29,40,42,33,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1565,35-44,Female,E7,UK,White,35,51,26,38,56,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1566,45-54,Female,E6,UK,White,31,38,36,52,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1567,35-44,Female,E6,UK,White,44,45,48,51,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1568,45-54,Female,E6,UK,White,57,20,44,37,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1569,35-44,Male,E8,UK,White,22,45,54,54,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1570,25-34,Male,E7,UK,White,35,43,38,38,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1571,25-34,Female,E8,UK,White,26,48,43,42,42,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1572,45-54,Male,E6,UK,White,28,37,46,54,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1573,18-24,Female,E5,UK,White,30,38,40,47,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1574,25-34,Female,E8,UK,White,39,40,44,47,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1575,45-54,Female,E6,UK,White,46,42,51,53,38,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1576,35-44,Female,E7,UK,White,35,46,38,49,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1577,35-44,Female,E5,UK,White,33,41,33,40,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1578,25-34,Female,E8,UK,White,33,45,42,52,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1579,45-54,Female,E7,UK,White,26,39,38,40,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1580,45-54,Female,E8,UK,White,40,37,55,51,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1581,35-44,Female,E2,UK,White,31,41,43,51,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1582,45-54,Female,E6,UK,White,42,29,29,37,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1583,35-44,Female,E8,UK,White,33,39,37,46,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1584,35-44,Male,E6,UK,White,39,31,46,48,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1585,35-44,Female,E8,UK,White,43,54,47,54,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1586,25-34,Female,E7,UK,White,37,47,47,42,46,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
1587,35-44,Female,E7,UK,White,36,39,52,41,46,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1588,35-44,Female,E6,UK,White,32,45,34,39,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1589,35-44,Male,E2,UK,White,24,53,42,39,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1590,35-44,Male,E6,UK,White,19,49,46,45,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1591,35-44,Female,E7,UK,White,44,35,40,52,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1592,45-54,Female,E6,UK,White,19,45,39,58,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1593,45-54,Female,E7,UK,White,28,52,43,50,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1594,35-44,Female,E9,UK,White,36,45,48,43,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1595,25-34,Female,E7,UK,White,33,47,43,42,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1596,25-34,Female,E7,UK,White,30,51,52,43,40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1597,55-64,Female,E5,UK,White,35,44,47,46,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1598,35-44,Female,E7,UK,White,29,42,39,47,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1599,25-34,Female,E8,UK,White,28,48,33,44,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1600,25-34,Female,E6,UK,White,25,47,36,45,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1601,25-34,Female,E6,UK,White,29,46,38,42,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1602,25-34,Male,E8,UK,White,37,44,47,37,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1603,55-64,Female,E8,UK,White,39,43,53,41,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1604,25-34,Female,E7,UK,White,35,56,57,49,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1605,45-54,Male,E2,UK,White,32,52,46,48,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1606,25-34,Female,E7,UK,Asian,33,53,30,37,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1607,35-44,Female,E6,UK,White,22,49,49,46,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1608,35-44,Female,E8,UK,White,28,42,46,42,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1609,25-34,Male,E5,USA,White,33,32,59,37,37,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1610,25-34,Female,E7,UK,White,34,32,34,49,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1611,45-54,Female,E7,UK,White,38,44,39,48,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1612,25-34,Female,E7,UK,White,32,37,36,50,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1613,35-44,Female,E7,UK,Mixed-White/Black,37,48,39,46,42,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1614,25-34,Male,E5,UK,White,15,54,48,33,46,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1615,35-44,Female,E9,UK,White,25,43,54,50,57,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1616,55-64,Male,E6,UK,White,42,29,35,48,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1617,25-34,Male,E8,UK,White,41,40,51,47,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1618,45-54,Male,E6,UK,White,39,41,38,47,46,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1619,25-34,Male,E5,USA,White,39,38,53,41,35,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
1620,45-54,Male,E6,UK,White,37,40,43,39,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1621,25-34,Male,E7,UK,Black,49,38,39,41,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1622,35-44,Male,E6,UK,White,22,39,50,46,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1623,35-44,Male,E7,UK,White,41,34,37,47,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1624,45-54,Male,E8,UK,White,37,35,45,38,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1625,35-44,Male,E5,UK,White,28,43,46,44,43,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1626,35-44,Female,E6,UK,White,28,42,37,48,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
